user_id,date_time,wav_file,signal_to_noise_ratio,loudness,peak_start_sec,timestamp_ms,cough_prediction_score,is_cough
YkL1BYtJBbPBxHCRhc9xQaLE3013,2021-03-04 18:09:40.048875,user/sewanee 2311@hyfe.ai/sample-1614881376913.wav,45.828521773281,70.8271526737591,3.06,1614881379973,0.162828296422958,True
HX3tPzdcAhULxZJyvmQKN2AkciN2,2021-03-04 18:11:16.004749,user/sewanee 2033@hyfe.ai/sample-1614881473492.wav,58.4603360174569,75.8607985137445,3.26,1614881476752,0.999408960342407,True
W0UTvim6s7WnC2wwJjgn6Bo4Vp73,2021-03-04 18:11:44.787386,user/sewanee 2198@hyfe.ai/sample-1614881501557.wav,50.1113221856131,67.4158106998247,2.86,1614881504417,0.994809627532959,True
W0UTvim6s7WnC2wwJjgn6Bo4Vp73,2021-03-04 18:11:45.221672,user/sewanee 2198@hyfe.ai/sample-1614881501557.wav,39.1848006628494,58.3001796160906,3.46,1614881505017,0.989058911800385,True
7mZeiCk5ZqhCHAffLd2y4DASC9T2,2021-03-04 18:12:31.692703,user/sewanee 2270@hyfe.ai/sample-1614881548576.wav,18.5442312038205,59.5441224318614,0.34,1614881548916,0.00507362280040979,False
7mZeiCk5ZqhCHAffLd2y4DASC9T2,2021-03-04 18:12:31.976872,user/sewanee 2270@hyfe.ai/sample-1614881548576.wav,54.8625937009857,76.4937992172981,2.94,1614881551516,0.988723754882812,True
oNrqSwR5ykbTlbrWt4HoBoYFdEy2,2021-03-04 18:15:21.865468,user/sewanee 2440@hyfe.ai/sample-1614881719030.wav,51.8578107726321,77.0664566128071,2.7,1614881721730,0.999969720840454,True
oNrqSwR5ykbTlbrWt4HoBoYFdEy2,2021-03-04 18:15:22.092844,user/sewanee 2440@hyfe.ai/sample-1614881719030.wav,46.4350767777115,67.6702860286647,3.14,1614881722170,0.993733704090118,True
EJ2cBN4tMEeNTQfQGJkzGjSMKi23,2021-03-04 18:17:11.644125,user/sewanee 2347@hyfe.ai/sample-1614881828532.wav,48.1422003690864,74.4276129503457,2.5,1614881831032,0.999709069728851,True
EJ2cBN4tMEeNTQfQGJkzGjSMKi23,2021-03-04 18:17:11.924586,user/sewanee 2347@hyfe.ai/sample-1614881828532.wav,45.4371770722908,74.2932959787332,2.98,1614881831512,0.995383083820343,True
EJ2cBN4tMEeNTQfQGJkzGjSMKi23,2021-03-04 18:17:12.426080,user/sewanee 2347@hyfe.ai/sample-1614881828532.wav,43.8441339279233,71.3097855469925,3.38,1614881831912,0.998814702033997,True
AQHE3IK6hvTHvTS7rcRQGDtdesk1,2021-03-04 18:17:40.733061,user/sewanee 2394@hyfe.ai/sample-1614881858131.wav,49.2965816368067,68.2030473176352,2.82,1614881860951,0.99927943944931,True
L5DgVWnFPrPnZtwX3heRBCYivxo2,2021-03-04 18:22:07.708478,user/sewanee 0080@hyfe.ai/sample-1614882124249.wav,52.8216851225621,71.6726571858848,3.42,1614882127669,0.997805535793304,True
L5DgVWnFPrPnZtwX3heRBCYivxo2,2021-03-04 18:22:07.976124,user/sewanee 0080@hyfe.ai/sample-1614882124249.wav,37.4070418831101,58.8497750860228,3.9,1614882128149,0.0797519162297249,False
L5DgVWnFPrPnZtwX3heRBCYivxo2,2021-03-04 18:22:08.258128,user/sewanee 0080@hyfe.ai/sample-1614882124249.wav,39.5054159022343,57.9990984299152,4.54,1614882128789,0.00626758858561516,False
QAEr7ecxGSfMFIFEeDXF7VoD1Lo1,2021-03-04 18:22:45.404678,user/sewanee 1999@hyfe.ai/sample-1614882162853.wav,53.9277623450463,77.7240239583651,2.38,1614882165233,0.992335021495819,True
4tFIrcoNDgM9Z3J08g1p9A1sj4m1,2021-03-04 18:25:16.152475,user/sewanee 1953@hyfe.ai/sample-1614882313563.wav,51.392888539645,69.6937364580213,3.38,1614882316943,0.998009026050568,True
VRvPn3ltpEXWf3oMpezWAbCpQcn1,2021-03-04 18:25:47.029486,user/sewanee 2421@hyfe.ai/sample-1614882344213.wav,59.8736177735555,78.2771600147446,2.86,1614882347073,0.999129474163055,True
jiBx5oAcW0U3uxz8zmTSSGhwfPs1,2021-03-04 18:28:08.006894,user/sewanee 1894@hyfe.ai/sample-1614882485490.wav,47.839874107996,71.98192308168,3.18,1614882488670,0.995810866355896,True
dsCkEBAkTRRVpUUGuYWo1Orrzit2,2021-03-04 18:28:39.562404,user/sewanee 2492@hyfe.ai/sample-1614882516680.wav,55.3909890864265,74.5405369336663,2.9,1614882519580,0.999794185161591,True
dsCkEBAkTRRVpUUGuYWo1Orrzit2,2021-03-04 18:28:39.809515,user/sewanee 2492@hyfe.ai/sample-1614882516680.wav,49.5061852751988,67.4087580129849,3.5,1614882520180,0.952757775783539,True
t9Hx2jvgdzgwSafePq41UM6HIz42,2021-03-04 18:29:14.809174,user/sewanee 2374@hyfe.ai/sample-1614882552355.wav,51.0952104937903,74.0956153278364,2.42,1614882554775,0.955497741699219,True
X6VocSQRyCZyTUmGtfv235eEPbr1,2021-03-04 18:31:23.514402,user/sewanee 2098@hyfe.ai/sample-1614882680249.wav,60.3340012184981,78.4339614677143,2.98,1614882683229,0.999920725822449,True
X6VocSQRyCZyTUmGtfv235eEPbr1,2021-03-04 18:31:23.788500,user/sewanee 2098@hyfe.ai/sample-1614882680249.wav,51.6155788819823,75.052053201967,3.5,1614882683749,0.992235004901886,True
a87j8hq9m3TjOPiESM84MgVlezD2,2021-03-04 18:32:00.793155,user/sewanee 2236@hyfe.ai/sample-1614882718300.wav,52.8263159895022,77.9867312598955,2.74,1614882721040,0.396433681249619,True
avQh5ztE11NrOMVqs275iRNGeUy2,2021-03-04 18:32:28.692463,user/sewanee 2382@hyfe.ai/sample-1614882745909.wav,57.9834061760229,76.032520556364,2.9,1614882748809,0.99986457824707,True
avQh5ztE11NrOMVqs275iRNGeUy2,2021-03-04 18:32:29.032564,user/sewanee 2382@hyfe.ai/sample-1614882745909.wav,61.3402450992376,76.2921451017342,3.38,1614882749289,0.999845743179321,True
enOcSetwHnc6lAFq5Uljz44kG9Q2,2021-03-04 18:36:06.765578,user/sewanee 1909@hyfe.ai/sample-1614882964237.wav,48.2179148152088,75.8737677760753,2.66,1614882966897,0.999999165534973,True
zIT3aqDR9cbbNj7joc6aUBiSqIm1,2021-03-04 18:37:11.954736,user/sewanee 2470@hyfe.ai/sample-1614883010425.wav,58.4937280727188,75.4924674218106,3.14,1614883013565,0.999953150749207,True
gALomIzO5cOA76sLsTvdUHiSZvJ3,2021-03-04 18:37:50.141405,user/sewanee 2181@hyfe.ai/sample-1614883067566.wav,42.4894804588662,65.4851719985162,2.62,1614883070186,0.803661465644836,True
a5Mh4DECThUon78Ew4yoWG5F2h13,2021-03-04 18:38:31.451387,user/sewanee 1850@hyfe.ai/sample-1614883108805.wav,51.0291915024453,74.9380863535891,2.38,1614883111185,0.997130930423737,True
JPeeFbXNGqaaE3ZED6xYtb5cqul2,2021-03-04 18:39:01.916281,user/sewanee 2571@hyfe.ai/sample-1614883139292.wav,54.4079478078988,75.2648406977953,2.5,1614883141792,0.995621502399445,True
5fHh0jql9jcNvobuLca7zq3bs2h1,2021-03-04 18:39:41.802203,user/sewanee 1844@hyfe.ai/sample-1614883179504.wav,53.3238117515726,76.4101760365412,2.38,1614883181884,0.999969005584717,True
CS62IBTqSsaLYtrxPNob4j0ghw03,2021-03-04 18:40:19.135623,user/sewanee 1840@hyfe.ai/sample-1614883216498.wav,55.2302431911644,78.2878034822231,2.98,1614883219478,0.997633576393127,True
FR3RsdnGgcOtpfTC9GT1CtWYqIy1,2021-03-04 18:41:31.513698,user/sewanee 2043@hyfe.ai/sample-1614883288628.wav,48.3187419573608,70.3669503241762,3.06,1614883291688,0.998203158378601,True
riQu1tZD9xg9XIX9xxIJIuNEQfH2,2021-03-04 18:42:25.586743,user/sewanee 1033@hyfe.ai/sample-1614883340912.wav,47.776695107035,72.9330822582554,2.86,1614883343772,0.990500807762146,True
7qe8QNXUkQZyNsXtAaPfWYkwIt33,2021-03-04 18:43:52.236027,user/sewanee 1843@hyfe.ai/sample-1614883429567.wav,44.7686329063151,65.8389453328145,2.74,1614883432307,0.00116591691039503,False
7qe8QNXUkQZyNsXtAaPfWYkwIt33,2021-03-04 18:44:07.874009,user/sewanee 1843@hyfe.ai/sample-1614883445260.wav,38.8928366020481,62.076410984974,2.54,1614883447800,0.437736034393311,True
yzjDBUGl1ocrOri2NQj4e6cubKw2,2021-03-04 18:44:58.717845,user/sewanee 1798@hyfe.ai/sample-1614883496077.wav,45.2918290216783,66.2247190590675,3.26,1614883499337,0.999868869781494,True
yzjDBUGl1ocrOri2NQj4e6cubKw2,2021-03-04 18:44:59.045311,user/sewanee 1798@hyfe.ai/sample-1614883496077.wav,43.8310738303595,63.3932282339352,3.7,1614883499777,0.298020035028458,True
Er2Wo5JiMDU74xszKUF9ReY2deF3,2021-03-04 18:51:34.740445,user/sewanee 2419@hyfe.ai/sample-1614883891560.wav,58.0633771381037,76.4873769266765,3.26,1614883894820,0.999817073345184,True
cDgkMfHFafgxfwLdmJQ9pItPNz33,2021-03-04 18:52:08.014767,user/sewanee 2403@hyfe.ai/sample-1614883925062.wav,53.3027124408356,74.1437230298387,2.78,1614883927842,0.999399781227112,True
cDgkMfHFafgxfwLdmJQ9pItPNz33,2021-03-04 18:52:08.365723,user/sewanee 2403@hyfe.ai/sample-1614883925062.wav,45.5469747728647,67.3832557904987,3.34,1614883928402,0.957418620586395,True
Kh6bqJfwlEQEedOSkPEpVf6CU802,2021-03-04 18:52:51.782600,user/sewanee 2218@hyfe.ai/sample-1614883969129.wav,44.1886855828557,67.2098516619492,2.74,1614883971869,0.987684726715088,True
Kh6bqJfwlEQEedOSkPEpVf6CU802,2021-03-04 18:52:52.098511,user/sewanee 2218@hyfe.ai/sample-1614883969129.wav,48.3893406013952,71.3216478133329,3.14,1614883972269,0.0927832648158073,False
TRcpH5dQNFeugDTp9z6qvdvII5l1,2021-03-04 18:54:00.569140,user/sewanee 1955@hyfe.ai/sample-1614884037979.wav,50.9871603765458,74.0284183100768,2.82,1614884040799,0.978204667568207,True
X7zjQBHKBuPZWJJY6yEqO8YtGX32,2021-03-04 18:56:22.399291,user/sewanee 2248@hyfe.ai/sample-1614884179065.wav,59.4038985971262,76.1345177501802,2.26,1614884181325,0.994970738887787,True
X7zjQBHKBuPZWJJY6yEqO8YtGX32,2021-03-04 18:56:22.704125,user/sewanee 2248@hyfe.ai/sample-1614884179065.wav,59.4158675679622,77.8210247050266,2.74,1614884181805,0.999929189682007,True
X7zjQBHKBuPZWJJY6yEqO8YtGX32,2021-03-04 18:56:22.976778,user/sewanee 2248@hyfe.ai/sample-1614884179065.wav,57.3453830894485,75.2436966114366,3.22,1614884182285,0.991411685943604,True
GcHBJTkxjTcXcWs13w7y7prHg353,2021-03-04 18:57:38.191749,user/sewanee 2488@hyfe.ai/sample-1614884255239.wav,49.2226031989535,64.9378521707329,2.5,1614884257739,0.995451748371124,True
JYrAo0dUzGh35W3guCG4MYAIEjb2,2021-03-04 18:58:38.983115,user/sewanee 2167@hyfe.ai/sample-1614884315499.wav,56.2152539381121,76.7517276603868,2.86,1614884318359,0.999838471412659,True
JYrAo0dUzGh35W3guCG4MYAIEjb2,2021-03-04 18:58:39.229933,user/sewanee 2167@hyfe.ai/sample-1614884315499.wav,55.5254961696936,76.3044219531891,3.3,1614884318799,0.991740942001343,True
VNoL6S0awAbwZkwbgdL5h7SemRz2,2021-03-04 18:59:12.243650,user/sewanee 2336@hyfe.ai/sample-1614884349796.wav,51.5487022781103,71.2152192793478,2.98,1614884352776,0.999947309494019,True
3zzGGhYz68Z0seAwJgiFzNIHoeQ2,2021-03-04 19:00:00.960705,user/sewanee 2568@hyfe.ai/sample-1614884398190.wav,42.1921931374539,62.9271485715937,3.02,1614884401210,0.998451352119446,True
3zzGGhYz68Z0seAwJgiFzNIHoeQ2,2021-03-04 19:00:01.210644,user/sewanee 2568@hyfe.ai/sample-1614884398190.wav,36.0944239349278,61.8769884374439,3.5,1614884401690,0.146887630224228,True
9UA0yr4Fe3Nd9OvOGxZ2SIwYONm1,2021-03-04 19:00:44.565405,user/sewanee 2555@hyfe.ai/sample-1614884442105.wav,53.3587451349824,73.0462820487347,2.98,1614884445085,0.92062771320343,True
gwbihirQkreMj2LZOGN8te9MAnw1,2021-03-04 19:03:35.956203,user/sewanee 1832@hyfe.ai/sample-1614884612897.wav,33.4467859034069,61.0349879563224,3.74,1614884616637,0.999159574508667,True
gwbihirQkreMj2LZOGN8te9MAnw1,2021-03-04 19:03:36.356851,user/sewanee 1832@hyfe.ai/sample-1614884612897.wav,20.9902831108849,55.4836553742264,4.82,1614884617717,0.00371168833225965,False
Dzm1Kto8ozOnGE374MJfZA6MGDj2,2021-03-04 19:07:10.795524,user/sewanee 2064@hyfe.ai/sample-1614884826255.wav,50.9313099483678,74.5407891237765,2.94,1614884829195,0.999020576477051,True
LhXMbPhn6ufdmiV8OtFm9L8z4eP2,2021-03-04 19:07:59.927770,user/sewanee 2565@hyfe.ai/sample-1614884876485.wav,52.8917430839383,72.6238696129711,2.62,1614884879105,0.995640635490417,True
7ClFP6A3P7f0W4dRpSQc7FIoy1O2,2021-03-04 19:08:38.588904,user/sewanee 2584@hyfe.ai/sample-1614884915748.wav,41.5338315852993,67.6668014596899,3.26,1614884919008,0.951331615447998,True
7ClFP6A3P7f0W4dRpSQc7FIoy1O2,2021-03-04 19:08:38.871794,user/sewanee 2584@hyfe.ai/sample-1614884915748.wav,36.7583462002521,66.8817470574216,3.78,1614884919528,0.9002685546875,True
v63jIgy4hKMt3sVJ7hC37lf6YQ02,2021-03-04 19:09:10.820600,user/sewanee 2293@hyfe.ai/sample-1614884948235.wav,41.0114947998737,67.3795092187899,3.18,1614884951415,0.054055318236351,False
v63jIgy4hKMt3sVJ7hC37lf6YQ02,2021-03-04 19:09:26.238974,user/sewanee 2293@hyfe.ai/sample-1614884963620.wav,38.9938621364367,69.7311006564228,2.74,1614884966360,0.00148877152241766,False
z3KSnzf3wcVVQmQog47mKPGwJqd2,2021-03-04 19:10:03.981697,user/sewanee 2194@hyfe.ai/sample-1614885001684.wav,37.2238690053518,60.078034477429,2.66,1614885004344,0.162106961011887,True
fYdQkMMlwJXm3WeTBChYqn7zkA33,2021-03-04 19:10:54.695866,user/sewanee 2345@hyfe.ai/sample-1614885052370.wav,52.6030071164996,75.1179005113798,3.74,1614885056110,0.999951720237732,True
nKkFLj5bAmWlq8ruiUvoI16OH5K2,2021-03-04 19:13:52.956956,user/sewanee 2396@hyfe.ai/sample-1614885230363.wav,56.3304007343606,74.7737637121134,3.06,1614885233423,0.700555324554443,True
KWKl6aFRuhVTEoIFHqx03unvmZE3,2021-03-04 19:14:21.668460,user/sewanee 2123@hyfe.ai/sample-1614885259324.wav,45.7825965090276,67.4534137905381,2.86,1614885262184,0.941580891609192,True
7eLIbyr51nTArPy3YU4EJ80ws6C3,2021-03-04 19:15:59.247759,user/sewanee 2149@hyfe.ai/sample-1614885356772.wav,39.5471418051329,61.009836392861,2.98,1614885359752,0.929170191287994,True
oU5iaFjbvcZfP7VYZ5dNybmCn453,2021-03-04 19:17:13.082670,user/sewanee 1251@hyfe.ai/sample-1614885430318.wav,49.3373032612367,71.0292949938975,3.1,1614885433418,0.994619607925415,True
8pxFXHtDusSj1LHar83hjNiRl7x2,2021-03-04 19:21:46.629724,user/sewanee 2373@hyfe.ai/sample-1614885703366.wav,39.4185375599162,64.3846734938364,3.14,1614885706506,0.322752237319946,True
8pxFXHtDusSj1LHar83hjNiRl7x2,2021-03-04 19:21:46.942356,user/sewanee 2373@hyfe.ai/sample-1614885703366.wav,37.5271644500607,61.0013860095894,3.54,1614885706906,0.0668972432613373,False
IkRPyDKhJSY68KTrZw10S5zpWjm1,2021-03-04 19:23:17.098946,user/sewanee 2206@hyfe.ai/sample-1614885793793.wav,52.4147298173877,74.0496261797661,3.06,1614885796853,0.999308466911316,True
IkRPyDKhJSY68KTrZw10S5zpWjm1,2021-03-04 19:23:17.377416,user/sewanee 2206@hyfe.ai/sample-1614885793793.wav,49.8958429621133,72.0874904288305,3.62,1614885797413,0.992358863353729,True
IkRPyDKhJSY68KTrZw10S5zpWjm1,2021-03-04 19:23:17.652849,user/sewanee 2206@hyfe.ai/sample-1614885793793.wav,54.9227766313398,72.3640418173608,4.5,1614885798293,0.982890963554382,True
KkCJizI4kfgsG2jjhULwj0E10Xr1,2021-03-04 19:23:48.172639,user/sewanee 1839@hyfe.ai/sample-1614885824849.wav,18.6253056264835,64.552065832995,3.3,1614885828149,0.000633465242572129,False
KkCJizI4kfgsG2jjhULwj0E10Xr1,2021-03-04 19:23:48.472451,user/sewanee 1839@hyfe.ai/sample-1614885824849.wav,15.3245388600917,62.8781823952262,4.3,1614885829149,0.00052821304416284,False
KkCJizI4kfgsG2jjhULwj0E10Xr1,2021-03-04 19:24:02.762629,user/sewanee 1839@hyfe.ai/sample-1614885839960.wav,28.3236620135039,58.399504626898,2.7,1614885842660,0.0796469673514366,False
KkCJizI4kfgsG2jjhULwj0E10Xr1,2021-03-04 19:24:03.175880,user/sewanee 1839@hyfe.ai/sample-1614885839960.wav,30.7872779469309,58.4713926660912,3.26,1614885843220,0.00121020467486233,False
KkCJizI4kfgsG2jjhULwj0E10Xr1,2021-03-04 19:24:03.437631,user/sewanee 1839@hyfe.ai/sample-1614885839960.wav,24.8578045781648,57.3728221664625,4.86,1614885844820,0.029276242479682,False
KkCJizI4kfgsG2jjhULwj0E10Xr1,2021-03-04 19:24:20.225907,user/sewanee 1839@hyfe.ai/sample-1614885857284.wav,42.4026824839575,72.8750357623083,2.86,1614885860144,0.988704144954681,True
KkCJizI4kfgsG2jjhULwj0E10Xr1,2021-03-04 19:24:20.468841,user/sewanee 1839@hyfe.ai/sample-1614885857284.wav,23.8079149989673,70.3442329124889,3.34,1614885860624,4.43260214524344e-05,False
KkCJizI4kfgsG2jjhULwj0E10Xr1,2021-03-04 19:24:20.734396,user/sewanee 1839@hyfe.ai/sample-1614885857284.wav,35.813006675774,68.8280065120844,3.86,1614885861144,0.41851007938385,True
Tgqua1WDmkU6LNXwopq8Nj4KCbx1,2021-03-04 19:24:56.974741,user/sewanee 0885@hyfe.ai/sample-1614885893589.wav,52.192899681786,70.019300958158,2.74,1614885896329,0.999412775039673,True
xgGjEN55UEWVyQb3f8whig9a23e2,2021-03-04 19:26:33.551477,user/sewanee 1930@hyfe.ai/sample-1614885991115.wav,45.3546758154771,69.0985576012991,3.26,1614885994375,0.999704778194427,True
C9hA498yLhhOCYeoVJ92YUND1Su1,2021-03-04 19:28:38.388576,user/sewanee 1913@hyfe.ai/sample-1614886115107.wav,44.1076285758433,59.9591161291564,2.78,1614886117887,0.955791890621185,True
C9hA498yLhhOCYeoVJ92YUND1Su1,2021-03-04 19:28:38.681356,user/sewanee 1913@hyfe.ai/sample-1614886115107.wav,57.1454897525493,75.7728655294712,3.54,1614886118647,0.993058443069458,True
C9hA498yLhhOCYeoVJ92YUND1Su1,2021-03-04 19:28:38.931829,user/sewanee 1913@hyfe.ai/sample-1614886115107.wav,53.6213365943255,71.8828176103841,4.82,1614886119927,0.984965801239014,True
LQ18KiGrIugnwr1rJdEg8O9joca2,2021-03-04 19:29:07.090674,user/sewanee 2548@hyfe.ai/sample-1614886144610.wav,51.1438890777473,74.2639520627765,3.66,1614886148270,0.999866366386414,True
vgqkg98elpgcxKGBstklgBSD8Wm1,2021-03-04 19:29:57.097164,user/sewanee 2302@hyfe.ai/sample-1614886194422.wav,53.208136952105,74.114470985263,3.5,1614886197922,0.973292112350464,True
vgqkg98elpgcxKGBstklgBSD8Wm1,2021-03-04 19:29:57.350621,user/sewanee 2302@hyfe.ai/sample-1614886194422.wav,49.5926217894248,70.4299161363597,3.98,1614886198402,0.922175765037537,True
w3ltVNvF1HRNCyLlYwqRQH7KiVs1,2021-03-04 19:30:27.709811,user/sewanee 2511@hyfe.ai/sample-1614886225415.wav,59.096212543973,76.0891172114665,2.94,1614886228355,0.999974966049194,True
PtjgVY77GpfFiM2suYDMnN79Zlt1,2021-03-04 19:31:51.186397,user/sewanee 1713@hyfe.ai/sample-1614886308827.wav,54.5226373531557,75.9056173706469,2.62,1614886311447,0.96932190656662,True
cA2MbKlTolZv4B9LoPTwmOrvy6I3,2021-03-04 19:33:58.821691,user/sewanee 2219@hyfe.ai/sample-1614886436145.wav,53.5795769345884,74.5768140918561,2.7,1614886438845,0.999974131584167,True
8RQ7OdHbzDWnOAf7IyDWcrKgcZt2,2021-03-04 19:35:46.855413,user/sewanee 1245@hyfe.ai/sample-1614886544400.wav,53.5628422176686,69.0945725880348,3.18,1614886547580,0.999397993087769,True
sptZhT43FogzOBo6QZkeT6RqMhz1,2021-03-04 19:36:18.336850,user/sewanee 2124@hyfe.ai/sample-1614886575753.wav,45.0238260422987,69.0365067908163,2.38,1614886578133,0.000520413334015757,False
sptZhT43FogzOBo6QZkeT6RqMhz1,2021-03-04 19:36:32.281407,user/sewanee 2124@hyfe.ai/sample-1614886589909.wav,44.0159118866217,70.8899015262406,2.46,1614886592369,0.0486202202737331,False
sptZhT43FogzOBo6QZkeT6RqMhz1,2021-03-04 19:36:46.623181,user/sewanee 2124@hyfe.ai/sample-1614886604075.wav,52.3827133602125,76.8079571232191,2.46,1614886606535,0.000866854505147785,False
sptZhT43FogzOBo6QZkeT6RqMhz1,2021-03-04 19:37:01.833881,user/sewanee 2124@hyfe.ai/sample-1614886619546.wav,48.050130466271,74.7409484868186,2.34,1614886621886,0.0227065794169903,False
sptZhT43FogzOBo6QZkeT6RqMhz1,2021-03-04 19:37:18.581075,user/sewanee 2124@hyfe.ai/sample-1614886635420.wav,46.1828975419324,75.6731499955323,2.5,1614886637920,0.165130987763405,True
sptZhT43FogzOBo6QZkeT6RqMhz1,2021-03-04 19:37:18.830703,user/sewanee 2124@hyfe.ai/sample-1614886635420.wav,47.8786173939558,75.8672931599851,3.22,1614886638640,0.26088872551918,True
sptZhT43FogzOBo6QZkeT6RqMhz1,2021-03-04 19:37:19.103962,user/sewanee 2124@hyfe.ai/sample-1614886635420.wav,49.0098107658519,78.0617158659071,4.02,1614886639440,0.00283879414200783,False
Cct02qtHCCRfVQRLyCQivYnOPMp1,2021-03-04 19:38:05.505641,user/sewanee 2472@hyfe.ai/sample-1614886682939.wav,54.4503146938332,73.0313672139474,2.46,1614886685399,0.837377488613129,True
QaN0CdKZVYXjhCpKinXOHhAyVTI3,2021-03-04 19:41:30.150200,user/sewanee 2361@hyfe.ai/sample-1614886887587.wav,38.4641801911404,60.7081515834447,2.74,1614886890327,0.998067200183868,True
cT3LNXfxqUemhuwjDPomoBYi8y72,2021-03-04 19:42:18.588961,user/sewanee 1948@hyfe.ai/sample-1614886935907.wav,40.7186816950169,65.0612391049275,2.18,1614886938087,0.530150413513184,True
yGZYOLgG6phoMt8IG7vBr2OlfQe2,2021-03-04 19:42:59.640356,user/sewanee 2454@hyfe.ai/sample-1614886976882.wav,44.6587502905505,69.0657529213765,2.98,1614886979862,0.997611880302429,True
yGZYOLgG6phoMt8IG7vBr2OlfQe2,2021-03-04 19:42:59.910413,user/sewanee 2454@hyfe.ai/sample-1614886976882.wav,49.4356187654625,68.7155676594763,3.38,1614886980262,0.0705606341362,False
qgLBHD6Ba5eZfIBaGW1EmM53Avs1,2021-03-04 19:43:36.455437,user/sewanee 2422@hyfe.ai/sample-1614887013827.wav,58.1330891993682,78.2325705372124,3.18,1614887017007,0.999729335308075,True
qgLBHD6Ba5eZfIBaGW1EmM53Avs1,2021-03-04 19:43:36.764664,user/sewanee 2422@hyfe.ai/sample-1614887013827.wav,51.7524477997338,71.5890083425288,3.7,1614887017527,0.939473092556,True
5iEMrJYLlRhjmawtMZEfgySvC1c2,2021-03-04 19:44:28.099525,user/sewanee 2210@hyfe.ai/sample-1614887065514.wav,50.1148774659947,70.7642102039071,3.06,1614887068574,0.999846935272217,True
5iEMrJYLlRhjmawtMZEfgySvC1c2,2021-03-04 19:44:28.479046,user/sewanee 2210@hyfe.ai/sample-1614887065514.wav,49.2150162149906,68.8348035621856,3.5,1614887069014,0.963262498378754,True
7k5U6DbP5IcwZSvDPQfvmaN5IXB2,2021-03-04 19:45:34.656676,user/sewanee 2390@hyfe.ai/sample-1614887131658.wav,52.9204631165263,77.3691193095363,3.02,1614887134678,0.997254192829132,True
9hArKMP3vDQnGvARVRjYTv0tYAq2,2021-03-04 19:47:40.105733,user/sewanee 2050@hyfe.ai/sample-1614887257666.wav,52.3464952142841,75.8432507181879,2.86,1614887260526,0.998723208904266,True
3qkqUqeFxghHxuevVlWLWWfNFY13,2021-03-04 19:56:54.667189,user/sewanee 2199@hyfe.ai/sample-1614887809493.wav,42.9616440270813,62.3429102954461,3.14,1614887812633,0.49704048037529,True
VDw0EZc5qYamSo3heTcUEtWUYcY2,2021-03-08 16:09:34.885093,user/sewanee 0501@hyfe.ai/sample-1615219767545.wav,53.9634579420212,72.0296430878757,2.3,1615219769845,0.999754846096039,True
3sNGuxLjSIPLCrcsDCTygrN6hUx1,2021-03-08 16:10:31.556270,user/sewanee 0221@hyfe.ai/sample-1615219825562.wav,35.9715278803066,57.5896220408824,2.74,1615219828302,0.714019358158112,True
6WtwtMa0X2fzseVMfHYCm4dpzXU2,2021-03-08 16:11:10.789083,user/sewanee 0770@hyfe.ai/sample-1615219864168.wav,53.9208704989704,72.1322371847426,3.06,1615219867228,0.999154210090637,True
6WtwtMa0X2fzseVMfHYCm4dpzXU2,2021-03-08 16:11:11.054284,user/sewanee 0770@hyfe.ai/sample-1615219864168.wav,45.0843193147529,62.9914623533738,3.5,1615219867668,0.176851004362106,True
YYbRJgk6GaQ6jCnU5y7AIr7bEyE2,2021-03-08 16:11:35.490732,user/sewanee 0132@hyfe.ai/sample-1615219889604.wav,53.1986348006111,79.4774379350462,3.14,1615219892744,0.999543726444244,True
p2hFwMqW19hcGOMkG7NXPfR6OB23,2021-03-08 16:14:01.659817,user/sewanee 0962@hyfe.ai/sample-1615220035509.wav,43.1099826087651,63.3553778146151,2.98,1615220038489,0.942306458950043,True
dp8EdB52HodqpQcvTglyXBSVZVl1,2021-03-08 16:15:15.124356,user/sewanee 0376@hyfe.ai/sample-1615220109078.wav,59.5011781844759,74.3283225014746,3.98,1615220113058,0.999829888343811,True
JIOHkfgmo8dOON62kHgI396044W2,2021-03-08 16:16:02.831099,user/sewanee 0072@hyfe.ai/sample-1615220156664.wav,40.177429760851,60.5740338468396,2.66,1615220159324,0.276471585035324,True
XHw5DSo3weQ8a9NQqutgkX5LLVq2,2021-03-08 16:16:29.550430,user/sewanee 0411@hyfe.ai/sample-1615220183526.wav,55.4765097338571,72.940153841508,2.66,1615220186186,0.998416900634766,True
FVKQqDcWOqMF0mI2XR0hVanwBC52,2021-03-08 16:17:07.097655,user/sewanee 2559@hyfe.ai/sample-1615220220977.wav,45.632745946302,65.5481787584143,3.38,1615220224357,0.0771639198064804,False
FVKQqDcWOqMF0mI2XR0hVanwBC52,2021-03-08 16:17:24.596737,user/sewanee 2559@hyfe.ai/sample-1615220238447.wav,47.315203518662,70.966913515003,3.14,1615220241587,0.997853696346283,True
88CMrNOLfab9uJMIxa9DvwP4GjC2,2021-03-08 16:19:04.046778,user/sewanee 0448@hyfe.ai/sample-1615220337806.wav,31.553246762399,58.2906617289399,2.7,1615220340506,0.00145232188515365,False
88CMrNOLfab9uJMIxa9DvwP4GjC2,2021-03-08 16:19:29.347835,user/sewanee 0448@hyfe.ai/sample-1615220363205.wav,40.7283667075835,66.6100560544833,2.58,1615220365785,0.00297562079504132,False
